Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,1505aa0e0d0ee0e7fb044a4ec22db6daa637d11494d2008d30021753d9767c06,Шкорпион,Не положил,male,0.81,2022-02-04 00:00:00
,61554e3a31b792f37a3ed0785d85b57055c87d0b48221523aeb5439377bd2218,АР-ДИ,Не положил,female,1.0,2022-02-04 00:00:00
,d56e9904684a71dc0ea477b4e2910cd4a9d636656195bf2c91ec45e8f0fca3f6,Деива Обука 2001,Не положил,male,1.0,2022-02-04 00:00:00
,094db30f66e269e43a4e803fc7c0bc1d7ca4f36cb489bae8375dc8b6b0b078a8,СМАРТ,Не положил,female,0.97,2022-02-04 00:00:00
,bff4479616575d5e4e1b9bf287757e24a30f73dfd18e7df1ac3184aaf52782ba,Емилија,Не положил,female,0.97,2022-02-04 00:00:00
,e3f9dee5b19dcfaa904f2e7f4537267b650a7d1caeb484b49f4aefa7a3f825e2,СМАРТ,Положил,male,0.95,2022-02-04 00:00:00
,11149522fb8d605cc1eccef3eb84441cfe55abf45e750b0a7e1dbefb8a5869e9,Сигурност ГТБ,Не положил,female,0.95,2022-02-04 00:00:00
,36dd0432a1194166f216cea0c0920399ba8662eaee9ede5646933a77d2bbdfe4,Зелен Сигнал,Положил,,0.0,2022-02-04 00:00:00
,92026faa49a48369debd3f9416bb18c771b2e9becca0c5e246c7db2a28c1afd4,Ива Обука,Не положил,female,0.97,2022-02-04 00:00:00
,299ac48b31aa2f4fcb1225edbd76489135613180bba91ee0ca0011f9ef92d45d,Панда-ЛТД,Положил,,0.0,2022-02-04 00:00:00
,7dd37df141dbe7516ac8dc3c035332f75a26faa78eb717d986b97b2daea14460,Алфа 2018,Не положил,,0.0,2022-02-04 00:00:00
,567a3526fe9cbc2867fe310c5df4223475081904d7765f8b7b12b778cc42aeae,Шкорпион Обука,Не положил,,0.0,2022-02-04 00:00:00
,4591c78e349bf374477f68fa6fcc28d4771b6f476f387b4da2063559d595494b,Мартин,Не положил,,0.0,2022-02-04 00:00:00
,a6dd9efd78056f9373a11430cba71776ba5e00fa1fee3a67a5bf90bc86508860,М22 М22 Дооел,Не положил,,0.0,2022-02-04 00:00:00
,9c29b8a493ae66fba596941bb67250b52df5ce425d55b4fa6df2dbaabf27af26,Деива Обука 2001,Не положил,,0.0,2022-02-04 00:00:00
,3fa3c766fc70968bfbb652f91707cf241fd321a0725802f1b9604f9e7057476f,Тримоски,Не положил,male,0.99,2022-02-04 00:00:00
,8953736bae45347ec0f36edb0bd6d37f4a8b16f4eb63f337700a764516328b85,Мартин,Положил,male,0.99,2022-02-04 00:00:00
,6661b9fb6c9069b45f116164058194fe845e0a864f752f19e2cd48882646c759,Деива Обука 2001,Положил,male,0.98,2022-02-04 00:00:00
,7212c7b74255c86833c659817225fa0ffaec5d3763f8173f00801ab974e0eb3a,Бобием,Не положил,,0.0,2022-02-04 00:00:00
,2f0eba4864fd316fb35cde5fae1b066e0ced865b052b55ce0bab59051f6ca55b,АСХ Хирда,Не положил,,0.0,2022-02-04 00:00:00
,fdfdcfde55373deb9f9e2c27b35530d3d481be1a06b17a9f07eeec9223da3c45,Мартин,Не положил,female,0.98,2022-02-04 00:00:00
,357ce0e68b953c735f60dd43b6eea6d5f40ffdedf632cbe5f94697dc5cf9bdbe,АСХ Хирда,Положил,male,0.98,2022-02-04 00:00:00
,d18512c908ae378dbee80bca8b5290aa686b5898c1467a2d91507174a9237bed,Деива Обука 2001,Не положил,female,0.95,2022-02-04 00:00:00
,3fa8a3de5bfae6cf9a8da5f0675df640dd43ded622241b0e39929387f211663a,Мартин,Не положил,,0.0,2022-02-04 00:00:00
,691965b35b5d49f570658f9f7311a0b0a5bd9ba2ec4461e60feae1e48f4d3338,Елита дривинг,Не положил,,0.0,2022-02-04 00:00:00
,139866f5a233680ba71da6c092795c3277d2d4f10ac6c9bfb0100f0dd791e9ba,Зелен Сигнал,Не положил,female,1.0,2022-02-04 00:00:00
,222ca00ce3fa3c2983f6d6a8df6dcc8749aa7bc1dd04a9d3ebc62ba35cc858ff,Банкина,Положил,male,0.99,2022-02-04 00:00:00
,b06213b45964169b6a8eceb4599fd890bbc45d10b30e08bb00359e6fdb11fd14,Идол,Не положил,,0.0,2022-02-04 00:00:00
,3df620c750d95cc25c210d2845a55a71388e6ca999358b31e5ff088b3f47ab20,АР-ДИ,Не положил,female,0.96,2022-02-04 00:00:00
,4f9eafc032d4a68a0789399b9a5938f93805aace612c73b8cd60e65624eb8950,Болана ком,Не положил,male,0.99,2022-02-04 00:00:00
,2686d7f27620eaeee026ac57cf31555663c5f0d9e18ca18c7cdfedbde1121808,Банкина,Не положил,male,0.99,2022-02-04 00:00:00
,e158de6d95fa6bcec21c8161e985a69d91c70fa3a92a47ec68b36ac8699ae603,АСХ Хирда,Не положил,female,0.93,2022-02-04 00:00:00
,478cf8643c4e0bc87e28767eb0a21a964e160b3d23fe831aee4b54f2a3133eef,Шкорпион,Не положил,male,0.56,2022-02-04 00:00:00
,f15de3a4791e6f2500f2bfb59b5f0a31db9e937f0e90ba9f27c0a3605a56a7e3,АР-ДИ,Положил,female,0.98,2022-02-04 00:00:00
,f6bf279425fbed18e7c71642e705a1525b5f97ba71ecfef7acb6d1efc5b99d40,Ел-Хилал-Хана,Не положил,male,0.97,2022-02-04 00:00:00
,b828e55eaa47be60247b587266aa6e47834f3f9ce5251f26fdbc35e260d1b689,Ива Обука,Не положил,male,0.97,2022-02-04 00:00:00
,03af72b5312eff205177ec13a65f40998eae9ac59fdbac056e33918e63d59428,Нова-Нова,Не положил,,0.0,2022-02-04 00:00:00
,b85030303b1d094f414a958904826289fd90c40a8530629a9403c18fed732885,Идол,Положил,male,0.99,2022-02-04 00:00:00
,4b689b2170609aee59749c33b908025f4e8b546051acea7207a802ef8847fd5a,Болана ком,Не положил,male,0.99,2022-02-04 00:00:00
,9aff3be83c82ed1de097f83a8c170d8a3874cbe4fe9764e05ca11558ffe318cd,Кекец-О,Не положил,male,0.99,2022-02-04 00:00:00
,00ce46e66c8ef501f38aa46f303e6efc4ba675c427fee787821ea639243fe754,Мартин,Не положил,male,0.99,2022-02-04 00:00:00
,3cd9572705b82dc311bb069ce59939fccaa73a8dce7605e3329ceffa1e7434ef,Ел Хилал - Јуниор,Положил,,0.0,2022-02-04 00:00:00
,6c3b465eb5f2a3f591d72ea8222930d6d509a7b5ea905f2369102f67bad76746,Тримоски,Положил,female,0.99,2022-02-04 00:00:00
,e9b4c4e729ff0e7ba2d51835265c6820a2cf8e1ed02a0cf1d752070d9f481ee8,АР-ДИ,Не положил,,0.0,2022-02-04 00:00:00
,e1fe71d88421a32c7a816f2b1fb4805f1e390c111b2cb7afb63f31aa5a70f55d,Зебра АБЦ Дооел,Не положил,,0.0,2022-02-04 00:00:00
,6421e4c8043482d7668908a27d8535f1de489c81820c384be4cf95ba994aa7e8,Ас-Коко,Не положил,male,0.99,2022-02-04 00:00:00
,9ea16317b18180d3a5a599532838841c86afe17deeebdf6e9e5b86eb3549ca4c,Мартин,Не положил,female,0.98,2022-02-04 00:00:00
,5ed3a4c5d8b084446e44b9dfff921680874dd950ec7f7bbc0e22210dbb58b46b,СМАРТ,Не положил,,0.0,2022-02-04 00:00:00
,76f7ecccd4c095879be9d8426df94ddb2462b720c14963e70ae9556485a5f5f3,Шкорпион С 2014,Не положил,female,0.98,2022-02-04 00:00:00
,201e33375f3b892268aaf7f2a29f1bcbe76ae6d3fe45592043cde89aafadb070,Ел Хилал - Јуниор,Не положил,female,0.98,2022-02-04 00:00:00
,44aa8f3baaf2303be58faaa387a873854b25b805d9e936bf8dced9af845d1e76,Идол,Не положил,male,0.87,2022-02-04 00:00:00
,c7fa1e6b9e5d196be47c4231a21447827d971261edf1fbe22d3ab63fe8e7cf09,Зелен Сигнал,Не положил,female,0.96,2022-02-04 00:00:00
,3c0fad3594f32bb56506c467c126a96f3d0ebe8f940c8f883657b977504ec7e2,АСХ Хирда,Не положил,female,0.96,2022-02-04 00:00:00
,fdc03fe605a667a438f6b89a1d5f0af6ac4fc6790e0474eb4afad4478dc9ffa4,Арт,Не положил,,0.0,2022-02-04 00:00:00
,fb46bc8765dda351453b84a30a6a8d363568f98f01e2119e73474826657a0143,Ел Хилал - Јуниор,Не положил,male,1.0,2022-02-04 00:00:00
,adea8adc14391e873e6e73062f8fd2dc5ef13f700d5771cb3ca381283d829e0e,М22 М22 Дооел,Не положил,female,0.99,2022-02-04 00:00:00
,25093660f180348e5897880dfaaa41baa73274af1432ffb1f7ea74118e80f608,Банкина,Не положил,male,0.99,2022-02-04 00:00:00
,bd1b6a89979ddd47c6a35d6b2a16a31b2b57a0c54091eec02c97f2dfa0bb89bd,Мото Рели,Не положил,female,0.98,2022-02-04 00:00:00
,b06cf540d61c5bbcf64c36d73e1cfdc8a0ca18652b3e3fb80b280229ee17974c,Банкина,Положил,male,0.98,2022-02-04 00:00:00
,065e06faf657135d6bd285c042abc9aba1a47de472a84a2ee454df9bf19fe38d,Мобилити плус,Положил,male,0.98,2022-02-04 00:00:00
,01d8535ebb0df1265c84da1a5ae9f09e38af9af3da0e61e7653367653c045b0d,СМАРТ,Не положил,,0.0,2022-02-04 00:00:00
,0c5ee997fccf7844938c761ad30e4986c3b2bad7993b6e194e53d5212cdf4fc9,Деива Обука 2001,Не положил,female,0.97,2022-02-04 00:00:00
,98b78876531836bb62436a4bc2df75babd63e22162de3684e948c85247efa71e,Деива Обука 2001,Не положил,male,0.96,2022-02-04 00:00:00
,f651a675078fe1c70398760cdcac3e843afb322bce5bd6911a070f929e605cf7,Елита дривинг,Не положил,female,0.98,2022-02-04 00:00:00
,648e65a28e1f00dc1cb05378d492937969e92e7668ef9174e55574920fa6d2de,Деива Обука 2001,Не положил,male,0.95,2022-02-04 00:00:00
,f9f5e1c69a5b9032dbf47a2306f8b4534cc5c5e8b5e5fe45c6a2d58915d61fab,АР-ДИ,Не положил,,0.0,2022-02-04 00:00:00
,7498c37922dbf6f2fe501b02d479b81a6c8ef3d55f1351c218ba33b502dba487,АР-ДИ,Положил,female,0.97,2022-02-04 00:00:00
,89ae123b5e830e54cd19c6ff8bc4a74e3ea61a8ee5da80c7117cd93d0b732446,Брм брм Л,Не положил,female,0.97,2022-02-04 00:00:00
,8c82eaab227eefa7f6b699a6d7a04b80fe62c15e37d1fa83bb30f10db381e5f2,АСХ Хирда,Не положил,male,0.63,2022-02-04 00:00:00
,29557591178ea0c221ff2f553ce0f41394b0735273d2ed2c12cdb622cd2f0cb0,Ел Хилал - Јуниор,Не положил,male,0.97,2022-02-04 00:00:00
,9ea0769c29e4c112ec47b0e7ed76106d5f73bfdd81d64771b0ab2bd7b06bef11,Европски Возач ДООЕЛ Скопје,Не положил,male,0.98,2022-02-04 00:00:00
,b99606f38ebad1115dfde74e997fea2ff2a54eaab62c786c4dc86c9cd13ae54a,Тримоски,Положил,female,0.94,2022-02-04 00:00:00
,db507150c89aed5987444191b732bdfa1e5676f273810ae8bcb24c6e7ee7405e,Зебра АБЦ Дооел,Не положил,male,0.53,2022-02-04 00:00:00
,edbf6b9c43da6f0d301f3477edf87efcbd431cbb13f1e7c06e12d898881bf025,АСХ Хирда,Положил,male,0.98,2022-02-04 00:00:00
,c208bf047f4af0a86e82ca48b2ae6161dc13a6647b2f48d6be1889ceca1e2585,Емилија,Не положил,female,1.0,2022-02-04 00:00:00
,340acde78c8169768dc1900f05e4e76e11c89ff2a6553048a26c6390927cef68,Идол,Не положил,,0.0,2022-02-04 00:00:00
,287222ed8a9ae967a0dfe9e234505308a7768e6a5d79bb520fe1f92d0c379d0a,Алфа 2018,Не положил,,0.0,2022-02-04 00:00:00
,d5e7e9c838b7d050e9594e9c498543d3ed4e1dcc5bae64ba9511ff7aeea2ae07,Кекец-О,Не положил,,0.0,2022-02-04 00:00:00
,5719f31dd83a0d4c166ed42e00a51c9a8d02bc354c5cd3f528256a92c95b95f6,Арт,Не положил,,0.0,2022-02-04 00:00:00
,49a62740b19b0cc2b29336e987d6ab51f8872b3bbc69e4b515f2283a458ddd27,АР-ДИ,Не положил,,0.0,2022-02-04 00:00:00
,8f114eadc8466582d546469674aa3c550845ff1be78e879922813e5e32494d1b,Шкорпион Обука,Не положил,,0.0,2022-02-04 00:00:00
,003d35b59f2064f443b133c5bc1187a6d119ca8bb6cb668c7066cad37919a703,Ива Обука,Не положил,,0.0,2022-02-04 00:00:00
,51274a87b68ca60d531ad0dc350056ca9b88e9ac7b87f940b5232e6ceb415939,М22 М22 Дооел,Не положил,,0.0,2022-02-23 00:00:00
,cd075858b5c34a618ee01948b0e5294174a81588c06a4f5f4184ddb6b272bd92,Ас-Коко,Не положил,male,0.98,2022-02-23 00:00:00
,cea72a70f5a392b954df5af8fd0b4307ac9629c7dbe18763563566b6b1f68326,Зебра АБЦ Дооел,Не положил,,0.0,2022-02-23 00:00:00
,915764fac806057fee81327ab04b9c0111eebb7a1b671c2bf4ef6280f01261e3,Зелен Сигнал,Не положил,female,0.98,2022-02-23 00:00:00
,f08bef38df4e36d5ff55dfb590f9882b5f9e0f040ca74441cfa746c461112db6,Зелен Сигнал,Не положил,,0.0,2022-02-23 00:00:00
,819eb0c019624e17d05401fc029d31afc92c62967544cae8d60d59a3dffbf25d,СМАРТ,Положил,male,1.0,2022-02-23 00:00:00
,19cf80b07994ae407294356644b3e82bd1f63d48f7fe960523c73e196f9f166b,Кекец-О,Не положил,male,1.0,2022-02-23 00:00:00
,192ee9780b0b2d19d50450b1c6cff516015499e8661c688a68016ea440af6ac9,Ас-Коко,Положил,male,1.0,2022-02-23 00:00:00
,8cd883deb644afe2e9c8d2a157825d43d7d86a7fc020add562f4f711f34ccb71,М 22 Марјана,Не положил,female,0.98,2022-02-23 00:00:00
,b0255992bde9f48affb7f6cd3bdf4e17ab389b66b20a8f6c25a864096930e880,Шкорпион,Положил,female,0.98,2022-02-23 00:00:00
,f822dcf3e7bdf04515d013dd11e8ecbd117f6d4881a34863f4a0ceba572d2122,Болана ком,Не положил,female,0.98,2022-02-23 00:00:00
,60a87275e35817c3050014c2d7e695f03c2c45efe759244c1e4f136cc0de7752,Мартин,Не положил,female,0.98,2022-02-23 00:00:00
,52f331271b7a119ac9a1da94a88570bfc884c1099b0f28d342e5517c131f62a7,Ива Обука,Не положил,male,0.93,2022-02-23 00:00:00
,af5058cf28514b7f11aa575f74a5c46e6d3b3af56c0a60243f3edd55bde8cd7c,АР-ДИ,Не положил,male,0.98,2022-02-23 00:00:00
,a7f592628286932b76413cc668c65cdc3ec8e3e7c067942029070719a1a82e57,Мартин,Не положил,female,0.98,2022-02-23 00:00:00
,1fd624c3e0f01e9da3b5fe334c9ed1e8662ac38723c250423139c3e40ec03427,Болана ком,Не положил,female,0.98,2022-02-23 00:00:00
,60349754537a0e32dc2280fc7ffccd230b1058399cf7b91277d38e8680cc56b2,Мобилити Плус,Не положил,,0.0,2022-02-23 00:00:00
,8168c1e68e214701e418dc461464542daf6ee206526cc4b35fa2356506d62fc5,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-02-23 00:00:00
,60ebbf4f8f0f57ab74ebbfb66ee3faca767fa066039ac313384880c80da9852c,Панда-ЛТД,Положил,female,0.94,2022-02-23 00:00:00
,40f4f6905e47a7c746acccdcf415fe09a2ffa77ab3886bee5fd5b0fd8c442217,Идол,Положил,male,0.99,2022-02-23 00:00:00
,5b727bff997bfb85e94d32f5cc20264dba875bb4dc85393eaeb64f91a0cae786,/,Не положил,male,0.86,2022-02-23 00:00:00
,dfec039d7ca20ddd51bc28548ccf433b830f6bb7c5e67f3272b2c3186d86639e,Болана ком,Не положил,male,0.97,2022-02-23 00:00:00
,c37a95a38c3b86488caab64f3fdfac6d3e812a700c83e510461eef0bf7adf16c,Ива Обука,Не положил,male,0.97,2022-02-23 00:00:00
,957bb97a4efffded7967d0cca8d2d9d22a1ef6afb3942cf03c31eb80e371dc2f,АСХ Хирда,Не положил,,0.0,2022-02-23 00:00:00
,e9fe176a614feb5ac86d12a18f3b30f5c1a2c90178702a728909745afcb4c1b9,Болана ком,Положил,,0.0,2022-02-23 00:00:00
,a69d00382b08adb75287ce9b5e93f7a05f7e7471140ed90cbcd8d2f8eef15233,Ива Обука,Положил,,0.0,2022-02-23 00:00:00
,87985282eb8adb734060ae1793e4d0029c7689dd711902efefed2f663684d4e2,Кекец-О,Не положил,male,0.99,2022-02-23 00:00:00
,4b5032160cf87e3427bf19ba40d28edd709a908a0a511421ae657aefe65ad022,Емилија,Не положил,female,0.98,2022-02-23 00:00:00
,36ec30aaf9b3552b5e4c2f943ec00f53f71d4cdcf10a0ba177b4eb633dd72a4b,Кекец-О,Не положил,male,0.99,2022-02-23 00:00:00
,502373a5cf0069efdcc633dcc60be07bf06ae910bbb2fce9ff7cbc292b127b13,Тримоски,Не положил,female,0.98,2022-02-23 00:00:00
,78f39207b59898b5922610466150778ae99f5df32c8bae401fde6fe3aa4b0fc2,Деива Обука 2001,Не положил,male,0.99,2022-02-23 00:00:00
,55af71410eaaa8200ff9951d0e6305f3e16d0d44f45f02aef62e82208d7a4c08,М 22 Маријана 2015,Не положил,male,0.99,2022-02-23 00:00:00
,6414788cc8f66e39b1d58bafc10f60ccd1def95505033315e4cd989d5488880f,АР-ДИ,Положил,female,0.93,2022-02-23 00:00:00
,981208a8010cf4a65560abeaee65598b3bc7372a69fdf9fc3fd71b209241bf9e,Кекец-О,Положил,male,0.99,2022-02-23 00:00:00
,87dd6085e3b945e662e8212173ba713f201267ff153449701ead2664a78dcdca,Банкина,Положил,female,0.99,2022-02-23 00:00:00
,d4c8558227545f609ebb9ab07cf4f25e185fc4d0f5648fb027b5ee8dc82135c2,Тримоски,Положил,male,1.0,2022-02-23 00:00:00
,199c7ed9ea642d22a526577003870eff3068256fe3efe3bb8d16ee8122ce2082,Ас-Коко,Не положил,male,0.99,2022-02-23 00:00:00
,4ffa5d3ff5f9011b4a4ad5363ff9d8109526f0b81a66bfadb943c50a09408c01,Нико- феникс,Не положил,male,0.99,2022-02-23 00:00:00
,46fcc2fffa54f89ee24175f87635dea5b450e4ae071098d660654dcd97f7a005,Европски Возач ДООЕЛ Скопје,Не положил,male,0.99,2022-02-23 00:00:00
,20795250a36dc9c9ecae42d8faf5e1ce2f6de00ebe75afcd303f3e39b040ef4b,Ас-Коко,Не положил,,0.0,2022-02-23 00:00:00
,9cda2f84204959df9f34738c119195168393a6276e4741a61aaa782b43b9f987,Банкина,Не положил,,0.0,2022-02-23 00:00:00
,7c05c91fcc49ff909837e7b5d673d6821fa450925e0cb88ba88d1f8ab988279f,Болана ком,Не положил,female,0.98,2022-02-23 00:00:00
,8944eadfd01a5aa08eb43c40b16cb4002fd33df1a20436f22d54248941a00190,Ива Обука,Положил,male,0.96,2022-02-23 00:00:00
,e435810649c74595f373539a0fd2f26f19ece2f44531107663677b52dbca54ae,Банкина,Не положил,male,0.99,2022-02-23 00:00:00
,3639a3db9379e62c10e7ae9d3d2448cc05f60aea97e9d73a26844e6747ff0d75,Идол,Не положил,female,0.92,2022-02-23 00:00:00
,d046651dac24f1019cd38c864a8ea5f2180b19333ab199908b2fa738a8674b64,Панда-ЛТД,Положил,male,0.96,2022-02-23 00:00:00
,d658ba6bd1511485846a0b51d8e7e6fc6efcebe5db2670b219ea5ed9902de2a2,АСХ Хирда,Не положил,female,1.0,2022-02-23 00:00:00
,d9e1bafee8af6ceae1803d32c226247838a0f5eab3849124ec5cd6fe9a4383a3,АСХ Хирда,Не положил,female,0.97,2022-02-23 00:00:00
,0282d7b3becab734232fafefd8edf9092c7422a064496091ca58633387e6c768,Бобием,Не положил,male,1.0,2022-02-23 00:00:00
,694c7f1a63e91b41012b0280ae56a5f42effd92746a56ec52be561ae94cd62af,Сигурност ГТБ,Не положил,,0.0,2022-02-23 00:00:00
,9bd50b71cddf0ec8077d75abb7f3a4e892fe37209273d4d95901db53a4025759,Мобилити плус,Не положил,female,0.98,2022-02-23 00:00:00
,fec45926774173a092473e9f253370502513b943f1aec9d4fdf598bd798a5ed6,Емилија,Не положил,female,0.99,2022-02-23 00:00:00
,e143e928aebf5403ced6540cac39b6ee20c5a39ace24ca0b498f0db478a40b6f,Арт,Не положил,female,0.99,2022-02-23 00:00:00
,2bbbe2ff81b088ccdb427246bd39e8ae9b67902e8842656699ec6be631c97839,Мартин,Не положил,female,0.99,2022-02-23 00:00:00
,51e8300fe140b4b2bc5a9a4c88b16d54835c4f49cda94c737eaa74378fc2d6b2,Кекец-О,Положил,female,0.99,2022-02-23 00:00:00
,02316ae019466d6d4a67be8f17adf15231fd17abf894237af160425955f5ba7f,Зебра АБЦ Дооел,Не положил,female,0.95,2022-02-23 00:00:00
,514e2701eefd4f9d16f23a719ebcc6b33f5413a59d5bb658679a8930550285c2,АСХ Хирда,Не положил,female,0.94,2022-02-23 00:00:00
,1374c762b5ba37c7766b7d71783eecccdc283b6042575d8960ecbcb97c30e3f5,Идол,Положил,male,1.0,2022-02-23 00:00:00
,73eb4a47ae9a297926da52c49ba0125b8e61b3a1062a5a757f5a3f79ba9b5763,АСХ Хирда,Не положил,,0.0,2022-02-23 00:00:00
,9dbde9505d7d5b9076f3a1a551581575582b6b950a8bf384751ca40a94313246,Елита дривинг,Не положил,male,0.89,2022-02-23 00:00:00
,db6a440eaad046642eef0672d8ab7418275b8da0cf8cc330a756c33150579519,Ива Обука,Не положил,male,0.97,2022-02-23 00:00:00
,c52121d4bd086cc8e598d475aeb0587414d0c69fe1739b26a942e6a062a9f9fd,АСХ Хирда,Не положил,male,0.96,2022-02-23 00:00:00
,a7bba1e914c2b8a9529d90fa4785eacc6f1cd5935cb462b39b47ad243ada675f,АР-ДИ,Не положил,female,0.83,2022-02-23 00:00:00
,1326f5232c56756f8a41c77d338db037654d381541489a8f56d1cebef9eb5180,Елита дривинг,Не положил,female,1.0,2022-02-23 00:00:00
,0d3c9d0d0905cdd6464c3247ac22adca4456c424d34743feabfdb232fc9f6696,Максигнал,Не положил,male,0.99,2022-02-23 00:00:00
,afc58b6daa79a35710b42b1fdf3396fdbfd4f740d6c2653ee61486ca41ba29bb,Мартин,Не положил,male,1.0,2022-02-23 00:00:00
,301f06bd5a8dd9b410529223f339a2760f5a2798843a431dee4bef705d47a8a6,Деива Обука 2001,Не положил,male,0.99,2022-02-23 00:00:00
,e11e409bd618b586feff4e30b9369a5e4d63e49821c98c6295ea4b6d3828ed05,Ива Обука,Не положил,male,1.0,2022-02-23 00:00:00
,62b3a0e57ffaff9b5d414f3dd913450994bda2340d86c87e1b27d5900817cc48,Арт,Не положил,,0.0,2022-02-23 00:00:00
,bb544ce26a42ad95bddadc8c052ab61f387f74a5f2decf5cef1b11bcc1ed58f5,АСХ Хирда,Не положил,female,0.73,2022-02-23 00:00:00
,16290f4191506d0c110f4ad1bc4fa3341fa08c9fb7100f5e9ab751cc4b834259,Шкорпион С 2014,Не положил,female,0.87,2022-02-23 00:00:00
,dc46050c6f360622ceec2502c55ea31bf53b767919f3b0af6c72281145249a4d,Европски Возач ДООЕЛ Скопје,Положил,,0.0,2022-02-23 00:00:00
,8e32c35573cf64b3dcf8143bf96a3e63a1efad331c38a321b99e13b9c4cd00e4,Ас-Коко,Не положил,,0.0,2022-02-23 00:00:00
