Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,3ea0ef626aa3caf786ad40451fe5aedce74f6b7ee297cbd490ef07313139684f,Бене Трејд 53,Положил,female,0.99,2023-03-14 00:00:00
,f9137f906aea1e62a58273729452d40ef771b647a264d8fbc0bc0a57c40b1946,Софи-Скул,Не положил,male,0.74,2023-03-14 00:00:00
,a06cf3211bdc160f91ce1e290002d68fc18e4d6bf17eec560e361c5ef957aaba,Алфа 2018,Положил,female,0.96,2023-03-14 00:00:00
,4c6b92f77ed8380f16b7927c1352f8393ed24da578891c07dde518eb0425324c,Тримоски,Не положил,,0.0,2023-03-14 00:00:00
,4cf1155cf3233a17043ed54bac60a7f392f942750b3eed7f77c8624c451c608b,Панда-ЛТД,Не положил,male,0.96,2023-03-14 00:00:00
,59886c8b3f436a27bdbf5cfe6cff1efee09787b39733cbdfd5821dcdc5f7fcdb,АР-ДИ,Положил,,0.0,2023-03-14 00:00:00
,b8c48603c0663d447472b078b4ec37c3dbdc33152d83e0da5c1cc6bd1da34bdf,АСХ Хирда,Не положил,male,0.99,2023-03-14 00:00:00
,d8cbc4d234bc3ebe07f33c1b0b14077d2081e73b39915250a1bed369185a4147,Шкорпион С 2014,Не положил,male,0.99,2023-03-14 00:00:00
,e80e5d33298a0a4a8e68cb43661e96a92362b3a86373748ba54e3d83500c2d2e,Ел Хилал - Јуниор,Не положил,male,0.99,2023-03-14 00:00:00
,74d2daf9d567bb6ed21e8b54597b42d75788f0912bca46e45c3b841285eb0b71,АР-ДИ,Не положил,male,0.99,2023-03-14 00:00:00
,69f512de205d990410f66bd0c74ec28f6995c536c99ab7cc6fae3ec583518a4b,Арт,Положил,,0.0,2023-03-14 00:00:00
,ac72e86e4bc407f36aa3d6006bbd1f90d1f52389e101bee1c564017cb5766e80,Арт,Не положил,,0.0,2023-03-14 00:00:00
,b89c1b8b311755321e882874a23663d10d0c08df7efdb88d91e6ad8c74d7d16b,АСУЦ Боро Петрушевски,Не положил,,0.0,2023-03-14 00:00:00
,480896442e57e8ae36e9613ceb1f7202466df6bdb5c62eb95b675c117fed4c1a,Арт,Положил,male,0.96,2022-05-20 00:00:00
,d98970e40ca2d0e7f128d5aa0f3cbb54b6b81e924e012211287a8965248ece9d,Шкорпион,Положил,male,0.94,2022-05-20 00:00:00
,5c20b142036ba2e7e2487c5babda858f82705276065881832552baeffef1daba,АР-ДИ,Не се појавил,,0.0,2022-05-20 00:00:00
,8889064264fbeb5a126d52440335eaf7277ea399f7584a4b9977c910b7e757c9,Брм брм Л,Не положил,,0.0,2022-05-20 00:00:00
,7550e923eed7f4eeaf75a142e4d31d6faeadaac61de684383c8d2305dc5595d5,АСУЦ Боро Петрушевски,Положил,male,0.68,2022-05-20 00:00:00
,f05590162012fb879d823f2fb67403344c552201b2719f80b0a7f30f28a9c24d,СМАРТ,Не положил,,0.0,2022-05-20 00:00:00
,703453315d6bb718ad10b09c99d2d5300d09413f7469140ce745ca7622ea5593,Деива Обука 2001,Положил,,0.0,2022-05-20 00:00:00
,82b2d70d89bacf86c5c2521f08a934ba2be884c47196caacac9062fd56eac0a1,Бобием,Не положил,female,0.97,2022-05-20 00:00:00
,bb5e74f04597491479fcb99480a9453ae33661278fd75b901f542ae08d0ae232,Деива Обука 2001,Не положил,male,0.99,2022-05-20 00:00:00
,3136b0bb8ebc564410d42da181429d8fe0053a4b81a98693fa18f12894795bc6,АСХ Хирда,Не положил,male,0.96,2022-05-20 00:00:00
,0488a9ded1072be848021c1eda655e58e327c4eb02c85f611803049fc6bfc2b7,Елита дривинг,Не положил,,0.0,2022-05-20 00:00:00
,43900f34f2f5c83c05fe366d90fda31255d933e8401de947dfeace47e526bfcc,Ел Хилал - Јуниор,Положил,male,0.97,2022-05-20 00:00:00
,ced8fe10ba71168c9839b202b40fd22c2529bc1c98c04410bf48fa47540ce1bf,Панда-ЛТД,Положил,,0.0,2022-05-20 00:00:00
,43e8b3143feefeeb4c550dc245805db0869ba26ee86eda57dd094bf0d585496c,СМАРТ,Положил,female,0.98,2022-05-20 00:00:00
,0ce863ac2851af6ce1561bf1361686ae7c429faf8babd2cb5219cd2362ebd391,Деива Обука 2001,Положил,,0.0,2022-05-20 00:00:00
,9670fbb7e8f07ff2ef6c144c61253f15740429084be05640d2b481f7398d8c96,/,Положил,male,0.99,2022-05-20 00:00:00
,d3d74c60f4ca4cb2c5b3be11890334fa9860283d9813c86d7e02bf85a6710b79,Ел Хилал - Јуниор,Не положил,,0.0,2022-05-20 00:00:00
,63d2a36f99a9e2f885cc6617e62bf217f588515a0d3c72df8402d4d9fb536546,Нова-Нова,Положил,female,0.99,2022-05-20 00:00:00
,e95dd5338de582de1ce8271e058f4c3d9bf8ee47813b9981be599011086e8951,Зелен Сигнал,Положил,male,0.51,2022-05-20 00:00:00
,edcb0c7c1a907ef5d7baf8c5b10e8e9895710818e928ce551d4b6087dec90574,Кекец-О,Не положил,female,0.99,2022-05-20 00:00:00
,38647a13fa32d6e357ac5538481a9ab252c531d0307f66e1aa302db99a96ac58,/,Не положил,male,0.99,2022-05-20 00:00:00
,55e7615d0a6be54aecae028bc9e58f42a8e84719948a8e631995bd9ffae76059,СМАРТ,Не положил,,0.0,2022-05-20 00:00:00
,75811ab440e1862393f7fff90a0ec8c019f94ee86a36f38fa6ad5825b4769f02,Брм брм Л,Положил,male,0.99,2022-05-20 00:00:00
,ba4d1e2d485051351f982cd5d9f87ee8664f5d941d0d7b83601f746638906069,Ас-Коко,Не положил,male,0.99,2022-05-20 00:00:00
,fb33763514d9b1a6232061850c9e464235634a4832160ca20eecdf3052d9caee,СМАРТ,Не положил,male,0.99,2022-05-20 00:00:00
,96a077cdf45cc96892479bdccd2a1fa230de1ac422fefd062b2c0d693a42c981,Мартин,Положил,male,0.9,2022-05-20 00:00:00
,bc6305769bfed9d49f888c9dfdcbb4e12a4d64535219fa3c40a1c3c83d2eab66,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-05-20 00:00:00
,2fdf719e5c49be1e455c97a8a35ad0a94536c02d1022a6b25cbdca049d334403,Зелен Сигнал,Положил,male,0.97,2022-05-20 00:00:00
,eb882f5cc0059a85f544203c3fa37782b6d537a380412631d7220fad1698a0c4,Арт,Положил,,0.0,2022-05-20 00:00:00
,d6de0fa0a8162e07f4644ccd9e6a7490e882e8f9f97c4a75a7770a1e9e9dbfed,Болана ком,Не положил,male,0.95,2022-05-20 00:00:00
,21ab46865e7eef0afc7dd750ca7481b7448f1b4701f04074cfe919e34172b970,СМАРТ,Положил,,0.0,2022-05-20 00:00:00
,03d043404df8c78ac76f3f0d31d26e731b174328b4da14fe31d05d07dd08aab8,М22 М22 Дооел,Положил,male,0.99,2022-05-20 00:00:00
,9656f114b0364230b597a811fc7b495e13f7665c73c0305b4262e9a2acbb03e2,Идол,Положил,male,0.99,2022-05-20 00:00:00
,9ee5c733b7edb33a67ca5ed304f67fd77ba9f475b576c574088a544ea201b4cd,СМАРТ,Положил,female,0.99,2022-05-20 00:00:00
,b8487ef958b977b83cd127e8dbca33561fd8ec1e62e96e855ad2b699150aa182,Деива Обука 2001,Положил,female,0.98,2022-05-20 00:00:00
,dc418ef36aac718b07e9b4310c9c75af57057fcdae0069d868d0e531c7c0ae19,Ива Обука,Положил,male,1.0,2022-05-20 00:00:00
,1235592531119cde2ab61f363dbb4b0f4f42041017947bf88ad912e0c5b077a7,Ел Хилал - Јуниор,Не положил,male,0.85,2022-05-20 00:00:00
,227a679d7293abf4928b462ba0641275b2a5c5dc69564676eb009fb7732ae3f3,Кодекс 93,Положил,female,0.99,2022-05-20 00:00:00
,7d6991c56437bd74c025260cf2348e9750df8e69a4f3c1f9e36d0d3f760f87f4,СМАРТ,Не положил,male,0.98,2022-05-20 00:00:00
,b3f5d5f19f66fa8d3708b6f9a229693eeb5b764920a92ac80956d3f98f16fba4,Ас-Коко,Положил,male,0.98,2022-05-20 00:00:00
,6d1cf0360a38b413b09dad7d1592c6760abe10d9dba8e4115c75c429dea0c3ad,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-05-20 00:00:00
,04d628b3a131b26551059272a480a229babaedc30505f4d028256fa942a2676c,Ас-Коко,Не положил,female,0.98,2022-05-20 00:00:00
,a510a4a991323ea1acab72c5203635fa2079e88a1a6b6fbde37cd9c978621e5a,Европски Возач ДООЕЛ Скопје,Не положил,male,0.94,2022-05-20 00:00:00
,9b27a4d7d13573da41bad22d12ca31cef56eef3494c9a7ce2b0e4ae38272c6ea,Ива Обука,Не положил,,0.0,2022-05-20 00:00:00
,b6fee293bb4ee14309159b77a24fcbcd04a468125807a55aebaffdf47ec23a53,АСХ Хирда,Не положил,female,1.0,2022-05-20 00:00:00
,9d790b3a06d7fca74eb99d5e5d19ee890365dfa0fece4152c7923ffd3614c6d3,Зелен Сигнал,Не положил,male,0.97,2022-05-20 00:00:00
,3c28c443af89d6c0bbc270232e6d36c6a632686cd378f68fd434ccfbf3bbb135,Мобилити Плус,Положил,female,0.98,2022-05-20 00:00:00
,c46213993b744d50b9afb54b5167cc4a543ac278c841cd921bfd1ec9b2b74114,Сигурност ГТБ,Положил,,0.0,2022-05-20 00:00:00
,83573e2b94710657e017844b84e5fe582e41d30f78967dd514190182d4cb8735,Мобилити Плус,Положил,male,0.56,2022-05-20 00:00:00
,d75cff8d861a87d638c8968d7f3e88764f6503b14f06c4412543bbb21540c65b,Мартин,Положил,male,0.56,2022-05-20 00:00:00
,8f47593fa03d2f32a719e3048733669e723f6613c345326e061beb64ea9c8384,СМАРТ,Положил,male,0.56,2022-05-20 00:00:00
,ff75435a21bb300a8dea4c03699562ee7ef9a6c0e45b5ecc3f3e0036901e8cbc,Банкина,Положил,male,1.0,2022-05-20 00:00:00
,6be7c7a8989670553b1acb163956466b08cd58c9826951bac23aced75281e5ac,М22 М22 Дооел,Не положил,male,0.98,2022-05-20 00:00:00
,47772f9d71466f46aa54375afc0ec0aa9f6cd08a6616430ad7aea6567a1793d6,Болана,Положил,male,0.99,2022-05-20 00:00:00
,4545e06c1a5e6deb8d6565cedc6bdd2dd76c67de188ce2ec2926eb85a0636832,АСУЦ Боро Петрушевски,Не положил,male,1.0,2022-05-20 00:00:00
,41ddb3d29eb0d9b4f1102f5541fdfd3bdd59f702b69bf662a4d54d79af9288e7,Шкорпион С 2014,Не положил,,0.0,2022-05-20 00:00:00
,7d9dcd308a0f01f88598617aaa71bbafa96d2cacbed3b6e4e056ba7ab18c6f77,АР-ДИ,Не положил,female,0.95,2022-05-20 00:00:00
,34e797a4721dbf698c405335e343b7515d76db4fca7ef19789f405f7b328389d,Алфа 2018,Не положил,female,0.98,2022-05-20 00:00:00
,26b7871b3c5fe844d2a334fd8c871a6bc2077314bd421d6788b03c716a316c7d,АР-ДИ,Положил,female,0.97,2022-05-20 00:00:00
,6ec6b6d589f93d5659ecd252642e8a4ce0a49b7a71370ae69655802b6e1db05e,Зелен Сигнал,Положил,male,0.98,2022-05-20 00:00:00
,5d08f673a5d439485b6a279db53cd957a8669adc05447c6b059f8850bfdc5d26,Зелен Сигнал,Положил,,0.0,2022-05-20 00:00:00
,82d0a5768fc479103233e5d0473758c9bc2fbb9f8613049def1386d1ec52642a,Ива Обука,Положил,male,0.99,2022-05-20 00:00:00
,ef5e574803cad3d3accf08631aa83ce9af056f179de2d44744de6356ef1537ee,Драјв Скул,Не положил,male,0.98,2022-05-20 00:00:00
,2b5a1a3eaab82c692686c999150ccb48c7f0f4344cb31df2c0db0206b6445812,Алфа 2018,Положил,male,0.98,2022-05-20 00:00:00
,13b791dc3b49ad4868220b0d6f269d9cf34fdcdf7d984f156aef601a691892b8,Бобием,Положил,,0.0,2022-05-20 00:00:00
,13e8b48e244078e1e84ac4fc22db85cd5f3fad2d984843398c6002c5032d5901,Зебра АБЦ Дооел,Положил,,0.0,2022-05-20 00:00:00
,80f83a2e2df949c59b94b36ecb9f79296d37e52771f1a2b8b9e4fae78d9ef344,СМАРТ,Не положил,female,0.98,2022-05-20 00:00:00
,e526125f4b33e07885a4592b03d3cd1d4bc7a4dbbbb87a7cbee024ab9e3b88b4,Мартин,Не положил,female,0.98,2022-05-20 00:00:00
,b76776f53bf26fbee0a1e719c9eae33ad43d337f238cc0cf5a122f3ba4a26588,/,Положил,male,0.94,2022-05-20 00:00:00
,f4e6e125a66ca6f0956c6736e125b03d0423ca86af3ead309852a94eba63db6f,АСУЦ Боро Петрушевски,Не положил,,0.0,2022-05-20 00:00:00
,e3455b4e039e9f6cc1c397df43dc5b26bebaed1b8166b2833e0d913cf95eae58,Ива Обука,Положил,female,0.76,2022-05-20 00:00:00
,12971600ea84f4147329fc6d8ed9aa3a79044f7c4a0903a17b764bae2ac603a1,Шкорпион,Положил,male,0.98,2022-05-20 00:00:00
,21e29a897be3da9fd883fe2583a3dd9e444175bfd01964129d5d6aa451764249,Елита дривинг,Не положил,female,0.53,2022-05-20 00:00:00
,122629cc163fc10457dd2e2f56fbe2327e749814d63dc4ed3b867569dc0055b7,Арт,Положил,female,0.83,2022-05-20 00:00:00
,2e963df36866552570de04ab591e743f178c0ce4bcdf30d96925d513942d5bac,Алфа 2018,Не положил,female,0.97,2022-05-20 00:00:00
,e4d89a8f5410826edc36dde367662831e285226a163bb6580ca760c351eb06fe,Емилија,Не положил,,0.0,2022-05-20 00:00:00
,a021bd686a82c5d1c2085e3a19a31315e778386e24a678d043384605a261d709,АР-ДИ,Не положил,male,0.95,2022-05-20 00:00:00
,a966a95e5ceb9bef5b8bd66f06adde055e5a24b1188680cb67c88e6924cb6d88,Зелен Сигнал,Положил,male,0.98,2022-05-20 00:00:00
,5f5ce40c54fe3a3e5ee45705fa20c2b5e0a0f0b1a53a7f8fbc3ed477583d8fc9,Кекец-О,Не положил,,0.0,2022-05-20 00:00:00
,06c5f241307f24d10127a946fba994d710dc5eace013529d41ca43343f5fa810,Зебра АБЦ Дооел,Положил,male,0.98,2023-05-16 00:00:00
,6421e26ca73c57ddbab7c64a910d5f8af66ab61c2001e29b35a8ff2c92997de8,Ива Обука,Положил,male,0.98,2023-05-16 00:00:00
,549a46400e056bd6da2b36cb05e87122dab80cff8f9bab934224bd9273ee2abc,Зебра АБЦ Дооел,Положил,,0.0,2023-05-16 00:00:00
,4d5647e5a18def12ce36d62f4b3beb10fcf1d95ca07794835a251bed18080b9f,Шкорпион Обука,Положил,male,0.94,2023-05-16 00:00:00
,4741c7e36fffb400c97c1e5869ca7979664dca147915455c9583f44d6a70826c,Ива Обука,Положил,female,0.99,2023-05-16 00:00:00
,99193ccc493831a139b9c2de2a79237ba85d4181e6685e0e931a03c8c40e0d1d,Кекец-О,Положил,male,0.74,2023-05-16 00:00:00
,424117bf8be9739dffe6ae60cf6c6f4bb4e21c4bbe5095cb4e652ba5e49de76c,Идол,Положил,,0.0,2023-05-16 00:00:00
,f58b7242a1f95d2b6f12569745e0bcbf24e7805d54c59331b9abf4f6a76e732e,Тримоски,Не положил,,0.0,2023-05-16 00:00:00
,b3df045a0340265e33038855850dcae8bc4a74ef822c7566314048b18a16a021,Зебра АБЦ Дооел,Положил,female,1.0,2023-05-16 00:00:00
,70cd5831745e1ac53f030af42cd52e5425abcd47ac657aff81c36ad1b2391e5e,Сигурност ГТБ,Положил,male,0.99,2023-05-16 00:00:00
,c6721468730c536804e4f21dadb54bd0e17cf03ec57f144d64b129e4d89abf8d,Зелен Сигнал,Не положил,male,0.97,2023-05-16 00:00:00
,8f92864a3ec8dec055ebc76536cd1a02a00a4dae0075bbe29cabc7ee477fe228,Шкорпион,Не положил,male,0.98,2023-05-16 00:00:00
,2d844f0bae8989cf6161bc6e259ce7e355a08b4c94b12511df55f3b528aa7fc8,Ел Хилал - Јуниор,Не положил,male,0.95,2023-05-16 00:00:00
,f226b0be05372bef917de133955c9492c96994d16e6660c0d46f75c77d933510,Болана ком,Положил,,0.0,2023-05-16 00:00:00
,c2d4a57b65b5b7b305b95b4884fd3c0e7f305adbd817572b67cb4b27a3bcf792,Алфа 2018,Положил,,0.0,2023-05-16 00:00:00
,e1b99da1b837247661ac5ebeb46c036131b209158dd39daac556432945ef4caa,Ива Обука,Положил,,0.0,2023-05-16 00:00:00
,6584de19507d4b19bb2e0e0a0e91be10e4cabf3b67c00550390c35e05385c511,Идол,Не положил,male,0.65,2023-05-16 00:00:00
,5f40a3357d046dbdbe8f0baf869ce4a1f60117b46113c64ac52b42e69575ada0,АСУЦ Боро Петрушевски,Положил,,0.0,2023-05-16 00:00:00
,e7ab665ecfdfd6b741eed8fcbee5ad6b58336d3e595be00913d3273ee15daec6,Бобием,Не положил,male,1.0,2023-05-16 00:00:00
,e4e1663ae01c56c35c20734d8f6821c51275b8292c18372e547d233c9d52f745,Бобием,Положил,female,0.55,2023-05-16 00:00:00
,9191404feda4ab745d9b45f08c85c143d7e01cd81691238250102102c0e76b11,Шкорпион Обука,Не положил,male,1.0,2023-05-16 00:00:00
,ea80b58f277e8b00dd56801e5b2d90e56a0b74af854669349b8e626b7692a186,Шкорпион,Положил,,0.0,2023-05-16 00:00:00
,72ae49a19047c48ec5aed89a5d3a9facec9a1c95a73b7aaf5ab57e5da8d7898a,Алфа 2018,Положил,male,1.0,2023-05-16 00:00:00
,97ddccebb7ad742c82c9786e4671798dc426d3d819f5488f69962b413b7fa4b6,Мобилити плус,Положил,female,0.98,2023-05-16 00:00:00
,1bcf99a73925e84bb2a4577fa95929e47d66e4d73c8070f5814df75505bb3bb9,Зелен Сигнал,Не положил,male,0.97,2023-05-16 00:00:00
,c1e82f2fa1c9b7858f6b9f349a12540306a06fc10803f79135d6bbe8124a70c8,Арт,Не положил,female,0.99,2023-05-16 00:00:00
,27616b378006525f3cb57590217c5cdbfbd6626662fb2191fd1969e58c3f1766,Арт,Положил,male,0.99,2023-05-16 00:00:00
,4e8e7b8d625145faa6639de66e39aa434d6c974359ecdf7acfdc3e6cf29bd88e,Ас-Коко,Положил,male,0.99,2023-05-16 00:00:00
,a33826acd26188242c0f81998a73cb7d4e230e38e646830788a90c711063e654,Зелен Сигнал,Не положил,,0.0,2023-05-16 00:00:00
,e34f5c8791e643fda42fe4b94c2cb90e6a06bfa1b11ff10232b6454c4fb078db,Емилија,Положил,female,1.0,2023-05-16 00:00:00
,463417834bdea712b45c75ee91c906761a1a3e99a5a0b7ba0563160248e89e0e,СМАРТ,Не положил,male,1.0,2023-05-16 00:00:00
,997832b2fdf769cda073e30c6ec6bd680785cc6647b57efd6bf358b4a2aedc6a,Деива Обука 2001,Положил,male,0.98,2023-05-16 00:00:00
,805ab7a0f6816dfdb1454b2317fbddc06d071d087d75f7ab5edf15e30fec06e5,АР-ДИ,Положил,male,0.99,2023-05-16 00:00:00
,c819dfa5211b0c9182b5aa45d56cdfb0d3d428c620a40a0eecea65ffcac1084a,Тримоски,Не положил,,0.0,2023-05-16 00:00:00
,482c5e360d7d418f0eba60a44729b82a227a5bb54f3b6d3e1d8bfe6b8464cf6d,Ел Хилал,Не положил,male,0.96,2023-05-16 00:00:00
,861f79799903df098e5a56cb8f8d45319979081b5755e037a529fd0d92185381,АСХ Хирда,Положил,male,1.0,2023-05-16 00:00:00
,b1c0f79cd63ea0dc0532f321cad76f5dbd8be111cf5c396e426e492c90296f60,Ива Обука,Положил,female,0.96,2023-05-16 00:00:00
,9422fa4c9b9005a4ff91c8ba7e6ef2ec5e18a8791b5cb7a41069dbdb9a8a7a94,Мартин,Положил,female,0.99,2023-05-16 00:00:00
,8f1ca63fea9eb61d695754d880429c10efcfe57206ad469b4ca0d7db9943545a,АСУЦ Боро Петрушевски,Положил,male,1.0,2023-05-16 00:00:00
,2203cc2b113a65535c2dc7d636f2fb747d41a8db3e373d1ab4ff7a66735789e3,Банкина,Не положил,female,0.99,2023-05-16 00:00:00
,76824c2026b134811d6c7d5ee1b30a2aa5a91866c46b08f50548901416b9f958,Болана ком,Положил,male,0.97,2023-05-16 00:00:00
,3ba94822e081c5e2dc5832a74bf95f463be8266b994bdd5fcddc0c8b059791ab,Шкорпион С 2014,Положил,,0.0,2023-05-16 00:00:00
,4ca4be8a25175a9adfa353b444833dace7cd1ec900629dc5cc7935802f3068df,Бобием,Положил,female,0.99,2023-05-16 00:00:00
,cf4c0202cd11b2413caedf80b45bea52c547b35fa255fd0486c5ff0217da55f3,СМАРТ,Не положил,female,0.98,2023-05-16 00:00:00
,778af265af892186d55b84b7495c9478573ba6291bd0f21c82fc1d5d037a5f01,Кекец-О,Положил,,0.0,2023-05-16 00:00:00
,0b8a043d67ea8bc0200ea689946d0684baa27ec9bfd349e1416b514eb87426c7,Тримоски,Положил,male,1.0,2023-05-16 00:00:00
,f696547cece22cdb0101f48207619015cca85df843b815f2ede017dd12896828,Сигурност ГТБ,Положил,,0.0,2023-05-16 00:00:00
,5532a315d4ff659e5c55ac13128dbec1489f946494c089c10df9f4551b762535,Шкорпион Обука,Не положил,,0.0,2023-05-16 00:00:00
,50ff07351b4993cdd63d5cf4051fbf09c129e79c631a347269bf326937a51231,Мартин,Не положил,male,1.0,2023-05-16 00:00:00
,01c5aa326131b43b66058133985c44e7eab3a0d9c1a30e05987b7536a7a38503,Виза,Не положил,male,1.0,2023-05-16 00:00:00
,f9e78a481d0e441af9e3160cb6b85e06bcf66fedccd939663cf9cbdce9d4c972,Панда-ЛТД,Положил,male,1.0,2023-05-16 00:00:00
,5eaa23ba271f4f72e1ccabac0bdbcd7fbefd728aa6a183846c2a8d7246625818,АР-ДИ,Не положил,,0.0,2023-05-16 00:00:00
,4548960369610566ed762ec7725aa649347b616cfd691f8fa9a4193351898b42,Панда-ЛТД,Положил,male,0.86,2023-05-16 00:00:00
,9606feaa2e6f4b2ccb66527c75bac8ba8780bbfbdb4952e9257dc4f0fe182500,М22 М22 Дооел,Не се појавил,female,0.89,2023-05-16 00:00:00
,b6e62f1ab4871ac01d6e52230cbbf5e85cc5cbda41f572a298daed3940bd2ad0,Ел Хилал - Јуниор,Положил,male,0.92,2023-05-16 00:00:00
,1bb1f8507f10bf689fd76b43c43d0d05faed4e959912bdd45337cbc85a222a93,Шкорпион,Положил,male,0.96,2023-05-16 00:00:00
,42c28498c3024a31669a79b7c1ccc14de784335f8d78cbeb5ac1aa056ce1b036,Ива Обука,Положил,male,0.57,2023-05-16 00:00:00
,a2e30571e2d72986e6e66753afc0ee7b689d98d2a1615c03fe8ebbb568f5c605,Шкорпион,Не положил,female,0.99,2023-05-16 00:00:00
,142b93e138bc0bd30a7a52c1b7529a450c3ce897f7456725251c294c6ba41469,Зелен Сигнал,Не положил,male,1.0,2023-05-16 00:00:00
,425330c661ff177ef308b42ccf262e9cd10f73b848a567590aaa16560b6080ae,Ива Обука,Положил,,0.0,2023-05-16 00:00:00
,05a7ffbd431282510c74bc9ca91c1c6e5e7900cef51240af169da2b90edc692b,Бобием,Положил,,0.0,2023-05-16 00:00:00
,2e1825530a4940283ccc8652b1bfa1422e1c11fc71d7f6b51d45ddb56053f404,Зелен Сигнал,Не положил,male,0.98,2023-05-16 00:00:00
,3f8643a8e8295faa5a5f73424e27948003b9e1a96a207e339deb03b5bd1db9ff,СМАРТ,Положил,female,0.99,2023-05-16 00:00:00
,45633a59ea59140492c31d992b6cdadbf2c370466afa02ec5e6c42a7d827490f,Софи-Скул,Не положил,female,0.99,2023-05-16 00:00:00
,9d88f2e4c7c28a08c1a78b17f0d3bce4fff5765e4f5fe786dad8248058bdd97a,Кекец-О,Положил,female,1.0,2023-05-16 00:00:00
,02391457f0910e9e43805ecc1dee02ec8aa2f0be86dca3f9e4090cca4586ccd7,Банкина,Положил,female,1.0,2023-05-16 00:00:00
,b1360dd033fdd6738db53720d988011fd7b9b48f79b5ddb0bed56acab7dc488b,Идол,Положил,female,1.0,2023-05-16 00:00:00
,e2281a19f561fb867f92162c6363ed8b7c197e5c93c80a96d51d3647b09f9602,Зебра АБЦ Дооел,Не положил,female,0.99,2023-05-16 00:00:00
